baseMean	log2FoldChange	lfcSE	pvalue	padj
JJAGMNAF_00285	129.946792834207	0.942876111667898	0.180108431671047	1.00211099741396e-07	2.11626905123169e-07
JJAGMNAF_00290	64.2700291959904	-0.607604485066763	0.243310310421172	0.00988907482046715	0.0139886596352811
JJAGMNAF_00291	56.3019160971453	-1.32431604715804	0.279293105435329	8.61661532418765e-07	1.7156467928338e-06
JJAGMNAF_00300	231.105389628913	0.81676859383975	0.152920516788711	6.81712085336485e-08	1.45222542722196e-07
JJAGMNAF_00301	475.656067958918	2.29394792005085	0.132942104890746	7.26059327131921e-67	9.40720345588315e-66
JJAGMNAF_00305	38.7559267039991	-1.92644125152414	0.372635682617122	6.7256147000033e-08	1.43615434915676e-07
JJAGMNAF_00312	209.032625403939	0.786660757803701	0.162443453405259	8.56198001828365e-07	1.70603494866543e-06
JJAGMNAF_00313	68.6862219258199	0.676751884431096	0.247596835006681	0.00461585142527343	0.0067611761455944
JJAGMNAF_00314	786.568745437556	0.381210634299335	0.122662935627644	0.00174563978266271	0.00266921658899737
JJAGMNAF_00315	148.176972170419	-2.21241503441868	0.204044592569593	3.85670031008406e-28	2.06873404632909e-27
JJAGMNAF_00316	63.5480072677135	-1.51951633370065	0.265353856268419	3.5845546274313e-09	8.30205139099373e-09
JJAGMNAF_00317	113.961010667219	-0.593422711943478	0.207695948892052	0.00342033655149643	0.00509064518929713
JJAGMNAF_00318	50.1697235351533	-1.95412195259533	0.319873983139905	2.50880071625383e-10	6.21867238539073e-10
JJAGMNAF_00320	75.6356015896161	-2.50475817179294	0.286639239901602	3.33654549314745e-19	1.30636715512722e-18
JJAGMNAF_00321	88.1551687060872	-1.7774639678212	0.241807795317379	5.24287203235414e-14	1.60152423585123e-13
JJAGMNAF_00322	132.295118306371	-0.596107757434035	0.199739747462129	0.00220072516148013	0.00333089440354949
JJAGMNAF_00323	559.578720842854	-0.541998370099674	0.113812316062776	1.59015082047626e-06	3.09940734049224e-06
JJAGMNAF_00324	1106.34438016272	-0.712179810559518	0.118261418870756	1.2749161471284e-09	3.04481309581334e-09
JJAGMNAF_00325	1290.95012682573	0.65979140683253	0.0934509477637913	1.312016225525e-12	3.719690821203e-12
JJAGMNAF_00326	1102.44233151071	0.865743742140371	0.115080514437588	3.34917725020548e-14	1.03484946832386e-13
JJAGMNAF_00327	327.136910386059	-2.11962313682959	0.154098535709289	1.22592641847313e-43	1.03070051860343e-42
JJAGMNAF_00328	526.421816207782	-2.80823563338531	0.134362073273097	1.37118629218539e-97	2.9898549883262e-96
JJAGMNAF_00329	120.174682391785	-2.12971232385757	0.240346779909746	1.23784379716278e-19	4.93298226447338e-19
