featureID	uniq_len	num_alignments	counts	tpm
JJAGMNAF_00256	1149	502.5	480.41	263.67
JJAGMNAF_00257	777	509.5	481.67	390.93
JJAGMNAF_00258	147	9.0	6.97	29.92
JJAGMNAF_00259	1206	500.0	498.06	260.43
JJAGMNAF_00260	2958	376.5	374.78	79.90
JJAGMNAF_00261	1338	601.5	598.67	282.16
JJAGMNAF_00262	385	143.5	138.14	226.26
JJAGMNAF_00263	1287	277.5	255.72	125.30
JJAGMNAF_00264	509	100.0	90.81	112.51
JJAGMNAF_00265	1824	200.5	196.23	67.84
JJAGMNAF_00266	942	1015.5	1002.43	671.07
JJAGMNAF_00267	873	122.0	121.52	87.78
JJAGMNAF_00268	882	1604.5	1461.85	1045.19
JJAGMNAF_00269	552	763.0	657.38	751.01
JJAGMNAF_00270	987	980.0	883.68	564.60
JJAGMNAF_00271	1176	547.5	509.35	273.13
JJAGMNAF_00272	1251	267.5	255.52	128.81
JJAGMNAF_00273	429	231.0	220.01	323.40
JJAGMNAF_00274	366	57.5	48.10	82.87
JJAGMNAF_00275	1851	151.5	141.95	48.36
JJAGMNAF_00276	1104	206.0	199.10	113.73
JJAGMNAF_00277	759	169.5	165.31	137.35
JJAGMNAF_00278	627	149.5	143.54	144.37
JJAGMNAF_00279	1020	255.0	247.31	152.90
JJAGMNAF_00280	204	32.5	18.98	58.67
JJAGMNAF_00281	1307	77.0	73.39	35.41
JJAGMNAF_00282	1373	66.5	65.68	30.17
JJAGMNAF_00283	1371	239.5	226.82	104.33
JJAGMNAF_00284	630	189.0	173.16	173.33
JJAGMNAF_00285	1857	54.5	51.57	17.51
JJAGMNAF_00286	405	11.0	9.98	15.54
JJAGMNAF_00287	927	20.5	16.72	11.38
JJAGMNAF_00288	588	21.5	18.70	20.05
JJAGMNAF_00289	202	7.5	5.48	17.11
JJAGMNAF_00290	2068	58.0	56.14	17.12
JJAGMNAF_00291	2310	81.5	79.62	21.74
JJAGMNAF_00292	300	14.5	11.12	23.38
JJAGMNAF_00293	2316	116.0	111.94	30.48
JJAGMNAF_00294	1362	24.0	24.00	11.11
JJAGMNAF_00295	192	2.0	1.86	6.11
JJAGMNAF_00296	198	2.5	1.31	4.19
JJAGMNAF_00297	384	2.0	1.60	2.63
JJAGMNAF_00298	354	3.5	2.24	3.99
JJAGMNAF_00299	327	3.0	2.88	5.56
JJAGMNAF_00300	1245	346.5	334.27	169.31
JJAGMNAF_00301	582	206.5	185.10	200.56
JJAGMNAF_00302	414	6.5	6.50	9.90
JJAGMNAF_00303	240	4.5	3.23	8.49
JJAGMNAF_00304	911	13.0	11.35	7.86
JJAGMNAF_00305	2198	15.5	15.40	4.42
JJAGMNAF_00306	1146	9.0	7.29	4.01
JJAGMNAF_00307	187	3.5	1.43	4.84
JJAGMNAF_00308	1481	10.5	10.23	4.36
JJAGMNAF_00309	538	9.5	8.14	9.55
JJAGMNAF_00310	393	5.5	3.49	5.59
JJAGMNAF_00311	162	10.0	6.66	25.94
JJAGMNAF_00312	2055	79.0	78.52	24.10
JJAGMNAF_00313	498	56.5	50.48	63.92
JJAGMNAF_00314	1140	580.5	576.22	318.75
JJAGMNAF_00315	3093	91.0	89.53	18.25
JJAGMNAF_00316	1818	43.0	42.93	14.89
JJAGMNAF_00317	3228	109.0	107.25	20.95
JJAGMNAF_00318	2070	17.0	16.46	5.01
JJAGMNAF_00319	1536	10.0	10.00	4.11
JJAGMNAF_00320	3504	67.5	63.35	11.40
JJAGMNAF_00321	987	126.5	120.26	76.84
JJAGMNAF_00322	582	136.0	128.67	139.41
JJAGMNAF_00323	1635	293.5	282.73	109.05
JJAGMNAF_00324	1671	580.5	579.13	218.56
JJAGMNAF_00325	1911	745.0	731.89	241.52
JJAGMNAF_00326	2151	558.0	550.62	161.43
JJAGMNAF_00327	1338	55.5	48.58	22.90
JJAGMNAF_00328	1962	98.0	90.83	29.19
JJAGMNAF_00329	363	47.5	34.12	59.28
JJAGMNAF_00330	2310	256.0	250.04	68.26
JJAGMNAF_00331	1497	70.0	68.44	28.83
JJAGMNAF_00332	1194	95.0	91.56	48.36
JJAGMNAF_00333	3117	131.0	125.52	25.39
JJAGMNAF_00334	1131	61.5	53.79	29.99
JJAGMNAF_00335	1398	138.5	127.41	57.47
JJAGMNAF_00336	543	175.0	171.08	198.69
JJAGMNAF_00337	818	60.5	53.51	41.25
JJAGMNAF_00338	227	34.5	31.38	87.16
JJAGMNAF_00339	146	29.5	6.94	29.97
JJAGMNAF_00340	1061	148.5	140.50	83.51
JJAGMNAF_00341	261	48.5	45.96	111.05
JJAGMNAF_00342	894	169.5	162.07	114.32
JJAGMNAF_00343	1020	210.5	201.24	124.41
JJAGMNAF_00344	381	303.5	288.97	478.29
JJAGMNAF_00345	1707	231.0	223.73	82.65
JJAGMNAF_00346	609	43.5	41.82	43.30
JJAGMNAF_00347	411	59.0	48.51	74.43
JJAGMNAF_00348	1089	166.5	160.30	92.83
JJAGMNAF_00349	1218	280.0	275.00	142.38
JJAGMNAF_00350	1998	30.0	29.56	9.33
JJAGMNAF_00351	79	0.5	0.19	1.50
JJAGMNAF_00352	850	9.0	8.27	6.13
JJAGMNAF_00353	387	7.0	6.49	10.57
JJAGMNAF_00354	1245	13.0	12.16	6.16
JJAGMNAF_00355	624	3.5	2.78	2.81
JJAGMNAF_00356	1497	7.5	7.07	2.98
JJAGMNAF_00357	501	19.0	18.99	23.91
JJAGMNAF_00358	1416	343.0	333.11	148.35
JJAGMNAF_00359	546	57.0	51.96	60.02
JJAGMNAF_00360	585	60.5	56.57	60.98
JJAGMNAF_00361	1383	10.5	9.39	4.28
JJAGMNAF_00363	1638	197.0	183.35	70.59
JJAGMNAF_00364	273	14.0	10.98	25.36
JJAGMNAF_00365	1752	272.5	269.35	96.95
JJAGMNAF_00366	1035	147.0	139.05	84.72
JJAGMNAF_00367	1419	86.5	78.22	34.76
JJAGMNAF_00368	1191	96.5	89.18	47.22
JJAGMNAF_00369	1365	1322.5	1288.48	595.26
JJAGMNAF_00370	288	78.5	69.19	151.49
JJAGMNAF_00371	1005	1.5	0.41	0.26
JJAGMNAF_00372	292	0.0	0.00	0.00
JJAGMNAF_00373	589	103.5	99.30	106.31
JJAGMNAF_00374	1017	356.5	352.01	218.27
JJAGMNAF_00375	1425	347.5	337.36	149.29
JJAGMNAF_00376	1497	732.5	710.71	299.39
JJAGMNAF_00377	928	580.0	541.67	368.09
JJAGMNAF_00378	835	901.5	887.66	670.39
JJAGMNAF_00379	756	320.5	285.43	238.09
JJAGMNAF_00380	615	446.0	419.03	429.67
JJAGMNAF_00381	1605	43.5	41.58	16.34
JJAGMNAF_00382	4323	274.0	273.05	39.83
JJAGMNAF_00383	1698	22.5	22.26	8.27
JJAGMNAF_00384	3270	30.0	29.51	5.69
JJAGMNAF_00385	987	14.5	14.42	9.21
JJAGMNAF_00386	603	6.5	5.41	5.66
JJAGMNAF_00387	1263	15.5	14.96	7.47
JJAGMNAF_00388	1614	0.0	0.00	0.00
JJAGMNAF_00389	510	0.0	0.00	0.00
JJAGMNAF_00390	204	71.0	65.33	201.94
JJAGMNAF_00391	681	730.0	725.78	672.08
JJAGMNAF_00392	903	206.0	203.92	142.41
JJAGMNAF_00393	912	426.5	411.33	284.42
JJAGMNAF_00394	2343	506.0	488.23	131.41
JJAGMNAF_00395	4650	1634.5	1626.12	220.53
JJAGMNAF_00396	846	276.0	269.33	200.76
JJAGMNAF_00397	1245	180.5	173.60	87.93
JJAGMNAF_00398	1311	154.0	150.76	72.52
JJAGMNAF_00399	2568	72.0	69.57	17.09
JJAGMNAF_00400	1383	1033.5	1022.69	466.32
JJAGMNAF_00401	306	22419.5	21536.83	44383.79
JJAGMNAF_00402	672	994.0	931.55	874.18
JJAGMNAF_00403	747	1158.5	1050.37	886.72
JJAGMNAF_00404	600	434.0	429.26	451.16
JJAGMNAF_00406	132	673.0	519.22	2480.52
JJAGMNAF_00407	591	1034.0	868.56	926.78
JJAGMNAF_00408	936	554.0	504.72	340.05
JJAGMNAF_00409	3354	206.0	204.81	38.51
JJAGMNAF_00410	1542	36.0	35.36	14.46
JJAGMNAF_00411	2444	91.0	87.29	22.52
JJAGMNAF_00412	2078	53.0	51.41	15.60
JJAGMNAF_00413	2706	84.5	83.61	19.48
JJAGMNAF_00414	1599	35.0	33.85	13.35
JJAGMNAF_00415	1551	549.5	539.84	219.49
JJAGMNAF_00416	234	47.5	32.54	87.69
JJAGMNAF_00417	1305	2153.0	2128.72	1028.66
JJAGMNAF_00418	105	6.5	2.20	13.22
JJAGMNAF_00419	279	19.0	14.66	33.14
JJAGMNAF_00420	2457	114.5	107.73	27.65
JJAGMNAF_00421	939	42.0	38.69	25.98
JJAGMNAF_00422	951	88.0	78.16	51.83
JJAGMNAF_00423	1061	619.0	564.53	335.54
JJAGMNAF_00424	641	1178.0	1106.97	1089.03
JJAGMNAF_00428	1095	1111.5	1108.02	638.11
JJAGMNAF_00429	792	502.0	491.20	391.11
JJAGMNAF_00430	3222	1330.0	1325.00	259.33
JJAGMNAF_00431	2805	631.0	618.54	139.06
JJAGMNAF_00432	501	392.0	376.32	473.68
JJAGMNAF_00433	768	41.0	38.62	31.71
JJAGMNAF_00434	1200	167.0	165.33	86.88
JJAGMNAF_00435	1107	276.0	268.29	152.83
JJAGMNAF_00436	1458	518.0	489.50	211.72
JJAGMNAF_00437	912	345.5	316.97	219.17
JJAGMNAF_00438	615	209.0	178.10	182.63
JJAGMNAF_00439	1557	691.0	647.64	262.30
JJAGMNAF_00440	810	576.0	504.09	392.45
JJAGMNAF_00441	1209	821.0	797.24	415.84
JJAGMNAF_00442	1869	1057.5	1034.86	349.17
JJAGMNAF_00443	297	153.5	114.55	243.23
JJAGMNAF_00444	1668	1030.5	1003.37	379.34
JJAGMNAF_00445	1359	1274.5	1249.08	579.61
JJAGMNAF_00446	873	920.0	814.29	588.21
JJAGMNAF_00447	1338	806.5	640.44	301.85
JJAGMNAF_00448	1476	9573.0	9535.46	4073.98
JJAGMNAF_00449	210	18.0	1.53	4.58
JJAGMNAF_00450	435	17.5	17.16	24.88
JJAGMNAF_00451	669	11.5	6.54	6.16
JJAGMNAF_00452	1677	0.0	0.00	0.00
JJAGMNAF_00453	1017	17.0	17.00	10.54
JJAGMNAF_00454	906	3.0	3.00	2.09
JJAGMNAF_00455	317	0.5	0.50	0.99
JJAGMNAF_00456	443	2.5	2.38	3.39
JJAGMNAF_00457	183	0.5	0.42	1.46
JJAGMNAF_00458	145	0.0	0.00	0.00
JJAGMNAF_00459	868	0.5	0.50	0.36
JJAGMNAF_00460	1017	22.5	22.50	13.95
JJAGMNAF_00461	126	0.0	0.00	0.00
JJAGMNAF_00462	588	0.0	0.00	0.00
JJAGMNAF_00463	753	0.0	0.00	0.00
JJAGMNAF_00464	801	0.0	0.00	0.00
JJAGMNAF_00465	1449	121.5	118.77	51.69
JJAGMNAF_00466	222	46.0	43.59	123.82
JJAGMNAF_00467	2181	5139.5	4887.83	1413.27
JJAGMNAF_00468	1251	1891.5	1769.92	892.20
JJAGMNAF_00469	672	1079.5	1003.19	941.41
JJAGMNAF_00470	1356	5080.5	4969.94	2311.29
JJAGMNAF_00471	246	667.5	579.85	1486.43
JJAGMNAF_00472	822	1206.0	1196.75	918.11
JJAGMNAF_00473	764	956.0	922.35	761.32
JJAGMNAF_00474	761	918.0	840.92	696.84
JJAGMNAF_00475	1314	841.5	770.83	369.94
JJAGMNAF_00476	882	542.5	498.85	356.67
JJAGMNAF_00477	1008	5141.5	4676.82	2925.87
JJAGMNAF_00478	186	786.5	486.08	1648.01
JJAGMNAF_00479	534	1930.5	1827.99	2158.72
JJAGMNAF_00485	120	14.5	8.64	45.40
JJAGMNAF_00486	249	24.5	19.28	48.83
JJAGMNAF_00487	588	53.5	48.74	52.28
JJAGMNAF_00488	291	71.5	53.15	115.17
JJAGMNAF_00489	1002	346.0	344.19	216.62
JJAGMNAF_00490	2076	981.0	964.43	292.96
JJAGMNAF_00491	594	744.5	682.90	724.99
JJAGMNAF_00492	459	855.0	791.31	1087.17
JJAGMNAF_00493	756	830.5	741.38	618.42
JJAGMNAF_00494	1245	2056.5	2007.53	1016.85
JJAGMNAF_00495	543	1188.5	1128.97	1311.13
