featureID	uniq_len	num_alignments	counts	tpm
BHNFMJIF_00109	2715	312.5	288.31	130.16
BHNFMJIF_00110	237	14.0	11.38	58.84
BHNFMJIF_00111	228	7.5	7.16	38.48
BHNFMJIF_00112	1668	629.5	540.61	397.25
BHNFMJIF_00113	1176	297.0	199.63	208.06
BHNFMJIF_00114	1224	13.5	12.93	12.95
BHNFMJIF_00115	565	5.5	4.37	9.47
BHNFMJIF_00116	3637	34.5	34.06	11.48
BHNFMJIF_00117	2058	62.0	62.00	36.93
BHNFMJIF_00118	879	1.0	0.62	0.86
BHNFMJIF_00119	1359	1.5	1.50	1.35
BHNFMJIF_00120	789	0.0	0.00	0.00
BHNFMJIF_00121	1089	4.5	4.05	4.56
BHNFMJIF_00122	1152	28.0	26.52	28.21
BHNFMJIF_00123	1285	88.0	82.05	78.27
BHNFMJIF_00124	1594	137.5	132.87	102.17
BHNFMJIF_00125	735	85.0	64.39	107.38
BHNFMJIF_00126	870	1985.5	1863.41	2625.21
BHNFMJIF_00127	1593	2162.0	2020.31	1554.45
BHNFMJIF_00128	558	586.5	486.35	1068.28
BHNFMJIF_00129	501	560.0	419.79	1027.00
BHNFMJIF_00130	255	157.0	120.80	580.62
BHNFMJIF_00131	1092	729.0	660.61	741.47
BHNFMJIF_00132	414	381.0	234.35	693.80
BHNFMJIF_00133	255	372.5	312.81	1503.56
BHNFMJIF_00134	1536	1676.0	1629.44	1300.24
BHNFMJIF_00135	1551	125.5	123.64	97.71
BHNFMJIF_00136	1124	60.0	54.28	59.19
BHNFMJIF_00137	800	59.5	53.79	82.42
BHNFMJIF_00138	438	350.0	343.85	962.20
BHNFMJIF_00139	1287	83.5	82.20	78.29
BHNFMJIF_00140	678	53.0	50.40	91.11
BHNFMJIF_00141	738	68.5	67.55	112.19
BHNFMJIF_00142	1548	156.0	152.32	120.61
BHNFMJIF_00143	591	39.5	38.06	78.93
BHNFMJIF_00144	1659	1634.0	1609.62	1189.19
BHNFMJIF_00145	732	1116.0	1078.51	1805.87
BHNFMJIF_00146	2460	70.0	69.64	34.70
BHNFMJIF_00147	396	0.5	0.50	1.55
BHNFMJIF_00148	1773	23.0	21.80	15.07
BHNFMJIF_00151	583	69.5	60.71	127.64
BHNFMJIF_00152	525	142.5	79.53	185.67
BHNFMJIF_00153	467	255.5	225.49	591.81
BHNFMJIF_00154	618	145.0	129.98	257.78
BHNFMJIF_00155	1447	133.5	129.54	109.73
BHNFMJIF_00156	568	104.0	95.50	206.08
BHNFMJIF_00157	2304	104.5	97.24	51.73
BHNFMJIF_00158	398	177.0	154.36	475.37
BHNFMJIF_00159	305	441.0	387.70	1558.00
BHNFMJIF_00160	1653	534.0	525.15	389.39
BHNFMJIF_00161	162	24.0	9.85	74.52
BHNFMJIF_00162	150	29.5	18.55	151.60
BHNFMJIF_00163	123	9.5	4.25	42.39
BHNFMJIF_00164	657	26.5	22.50	41.98
BHNFMJIF_00165	1806	143.0	139.10	94.40
BHNFMJIF_00166	195	15.0	10.33	64.92
BHNFMJIF_00167	495	50.0	45.78	113.34
BHNFMJIF_00168	519	307.5	185.51	438.10
BHNFMJIF_00169	385	701.0	566.72	1804.20
BHNFMJIF_00170	244	252.0	224.04	1125.42
BHNFMJIF_00171	1086	68.5	61.56	69.48
BHNFMJIF_00172	1350	78.5	76.24	69.22
BHNFMJIF_00173	1038	83.0	74.18	87.59
BHNFMJIF_00174	867	46.0	42.59	60.21
BHNFMJIF_00175	1098	69.5	55.57	62.03
BHNFMJIF_00176	1056	67.0	65.40	75.91
BHNFMJIF_00177	1068	85.5	82.47	94.65
BHNFMJIF_00178	933	40.5	37.96	49.87
BHNFMJIF_00179	1032	52.0	49.80	59.14
BHNFMJIF_00180	1314	45.5	44.63	41.63
BHNFMJIF_00181	1262	50.0	47.77	46.40
BHNFMJIF_00182	1256	75.0	70.63	68.93
BHNFMJIF_00183	1533	48.0	44.48	35.57
BHNFMJIF_00184	834	84.0	82.20	120.81
BHNFMJIF_00185	1203	69.0	61.79	62.95
BHNFMJIF_00186	1854	527.5	511.13	337.91
BHNFMJIF_00187	834	304.0	260.99	383.56
BHNFMJIF_00188	378	151.5	111.60	361.88
BHNFMJIF_00189	792	162.0	142.55	220.61
BHNFMJIF_00190	1191	466.5	435.63	448.32
BHNFMJIF_00191	378	990.5	942.61	3056.43
BHNFMJIF_00192	2010	1304.5	1300.44	792.99
BHNFMJIF_00193	1992	9.0	9.00	5.54
BHNFMJIF_00194	2247	18.5	18.21	9.93
BHNFMJIF_00195	1803	13.5	12.75	8.66
BHNFMJIF_00196	1572	10.0	9.65	7.53
BHNFMJIF_00197	679	6.5	4.02	7.26
BHNFMJIF_00198	1003	16.5	15.71	19.20
BHNFMJIF_00199	1866	99.0	98.30	64.57
BHNFMJIF_00200	3105	66.5	63.13	24.92
BHNFMJIF_00201	576	0.0	0.00	0.00
BHNFMJIF_00202	1059	7.0	7.00	8.10
BHNFMJIF_00203	1971	59.0	58.07	36.11
BHNFMJIF_00204	3201	116.0	112.99	43.26
BHNFMJIF_00205	285	18.0	11.49	49.41
BHNFMJIF_00206	555	7.5	1.74	3.85
BHNFMJIF_00207	3087	144.5	144.38	57.32
BHNFMJIF_00208	1683	133.0	132.54	96.53
BHNFMJIF_00209	633	17.0	16.58	32.11
BHNFMJIF_00210	1734	32.0	31.21	22.06
BHNFMJIF_00211	2010	15.5	13.94	8.50
BHNFMJIF_00212	3456	22.5	21.50	7.62
BHNFMJIF_00213	885	7.0	5.13	7.10
BHNFMJIF_00214	4404	492.0	490.95	136.64
BHNFMJIF_00215	2625	17.0	17.00	7.94
BHNFMJIF_00216	2130	87.5	85.26	49.06
BHNFMJIF_00217	798	25.0	23.25	35.72
BHNFMJIF_00218	1662	111.5	110.09	81.18
BHNFMJIF_00219	2001	167.5	164.92	101.02
BHNFMJIF_00220	351	101.0	95.25	332.61
BHNFMJIF_00221	849	185.5	174.38	251.75
BHNFMJIF_00222	825	589.5	540.73	803.34
BHNFMJIF_00223	1431	925.0	897.00	768.29
BHNFMJIF_00224	378	250.5	247.97	804.04
BHNFMJIF_00225	1125	336.0	334.50	364.43
BHNFMJIF_00226	773	364.5	337.60	535.30
BHNFMJIF_00227	1193	535.0	487.31	500.66
BHNFMJIF_00228	1662	390.0	376.06	277.34
BHNFMJIF_00229	768	85.0	74.16	118.35
BHNFMJIF_00230	1701	218.5	208.76	150.42
BHNFMJIF_00231	1305	394.0	390.02	366.31
BHNFMJIF_00232	2469	84.5	83.26	41.33
BHNFMJIF_00234	1656	9.0	9.00	6.66
BHNFMJIF_00235	736	0.0	0.00	0.00
BHNFMJIF_00236	211	1.5	1.50	8.71
BHNFMJIF_00237	618	0.0	0.00	0.00
BHNFMJIF_00238	892	3.0	2.87	3.94
BHNFMJIF_00239	349	0.0	0.00	0.00
BHNFMJIF_00240	1047	5.0	4.94	5.78
BHNFMJIF_00241	1026	3.0	1.10	1.31
BHNFMJIF_00242	243	2.0	1.18	5.94
BHNFMJIF_00243	663	26.5	24.98	46.18
BHNFMJIF_00244	741	38.0	36.43	60.25
BHNFMJIF_00245	762	48.0	40.20	64.67
BHNFMJIF_00246	183	15.5	8.06	54.02
BHNFMJIF_00247	1120	291.0	282.72	309.40
BHNFMJIF_00248	703	50.0	33.21	57.90
BHNFMJIF_00249	105	31.5	8.90	103.95
BHNFMJIF_00250	174	4.0	2.17	15.32
BHNFMJIF_00253	2229	410.5	409.26	225.04
BHNFMJIF_00254	729	53.0	45.18	75.97
BHNFMJIF_00255	588	429.0	359.38	749.13
BHNFMJIF_00256	1364	702.5	664.22	596.86
BHNFMJIF_00257	737	562.5	539.45	897.13
BHNFMJIF_00258	608	490.5	291.26	587.15
BHNFMJIF_00259	692	529.5	471.66	835.40
BHNFMJIF_00260	465	100.5	92.79	244.59
BHNFMJIF_00261	722	15.0	14.82	25.16
BHNFMJIF_00262	1052	12.0	12.00	13.98
BHNFMJIF_00263	1221	2.5	2.04	2.05
BHNFMJIF_00264	744	0.5	0.38	0.63
BHNFMJIF_00265	1209	2.0	2.00	2.03
BHNFMJIF_00266	1344	0.0	0.00	0.00
BHNFMJIF_00267	219	48.5	43.41	242.95
BHNFMJIF_00268	1503	202.0	196.35	160.12
BHNFMJIF_00269	1146	193.0	190.98	204.25
BHNFMJIF_00270	705	188.0	175.78	305.61
BHNFMJIF_00271	1509	382.5	368.28	299.14
BHNFMJIF_00272	1437	549.5	540.71	461.19
BHNFMJIF_00273	1179	166.5	159.62	165.94
BHNFMJIF_00274	1170	182.5	168.38	176.40
BHNFMJIF_00275	1059	512.0	457.87	529.93
BHNFMJIF_00276	1299	253.0	248.17	234.16
BHNFMJIF_00277	951	366.5	351.57	453.11
BHNFMJIF_00278	1434	36.0	34.56	29.54
BHNFMJIF_00279	933	45.0	44.06	57.87
BHNFMJIF_00280	1449	168.0	167.29	141.51
BHNFMJIF_00281	726	14.0	13.00	21.94
BHNFMJIF_00282	645	19.0	18.74	35.61
BHNFMJIF_00283	767	5.5	5.09	8.13
BHNFMJIF_00284	631	7.5	6.63	12.87
BHNFMJIF_00285	1166	16.5	11.93	12.54
BHNFMJIF_00286	1272	31.5	30.06	28.96
BHNFMJIF_00287	960	12.0	11.62	14.84
BHNFMJIF_00288	366	547.5	544.66	1823.99
BHNFMJIF_00289	1413	747.0	727.24	630.83
BHNFMJIF_00290	1266	522.0	480.81	465.50
BHNFMJIF_00291	1941	1008.0	979.74	618.67
BHNFMJIF_00292	666	10.5	7.18	13.22
BHNFMJIF_00293	1170	200.5	194.81	204.08
BHNFMJIF_00294	1047	59.5	53.51	62.64
BHNFMJIF_00295	327	30.0	27.29	102.31
BHNFMJIF_00296	498	50.0	45.39	111.71
BHNFMJIF_00297	717	61.0	53.21	90.96
BHNFMJIF_00298	1251	195.0	175.66	172.10
BHNFMJIF_00299	1518	853.0	846.98	683.87
BHNFMJIF_00300	2214	260.5	254.59	140.94
BHNFMJIF_00301	354	38.5	27.19	94.14
BHNFMJIF_00302	414	398.0	395.83	1171.87
BHNFMJIF_00303	772	30.5	27.81	44.15
BHNFMJIF_00304	727	23.5	21.58	36.39
BHNFMJIF_00305	1992	346.5	335.74	206.58
BHNFMJIF_00306	846	100.0	94.78	137.32
BHNFMJIF_00307	483	276.0	259.35	658.14
BHNFMJIF_00308	120	6.0	0.23	2.36
BHNFMJIF_00309	552	586.5	580.90	1289.84
BHNFMJIF_00310	858	295.5	293.00	418.56
BHNFMJIF_00311	1893	699.5	696.50	450.97
BHNFMJIF_00312	2598	611.5	607.21	286.47
BHNFMJIF_00313	3342	129.0	128.79	47.23
BHNFMJIF_00314	1689	1042.5	1018.15	738.85
BHNFMJIF_00315	1167	352.0	337.62	354.60
BHNFMJIF_00316	822	694.0	648.88	967.54
BHNFMJIF_00317	651	223.0	193.65	364.59
BHNFMJIF_00318	1349	156.5	156.07	141.80
BHNFMJIF_00319	1445	196.0	193.20	163.88
BHNFMJIF_00320	1254	348.0	329.64	322.19
BHNFMJIF_00321	382	116.5	99.75	320.05
BHNFMJIF_00322	1246	960.0	923.86	908.79
BHNFMJIF_00323	396	166.0	148.44	459.43
BHNFMJIF_00324	861	7429.5	7413.84	10553.94
BHNFMJIF_00325	1524	1071.0	1053.64	847.39
BHNFMJIF_00326	588	25.0	20.84	43.45
BHNFMJIF_00327	837	161.0	151.79	222.27
BHNFMJIF_00328	3138	288.0	278.40	108.74
BHNFMJIF_00329	1341	62.5	61.72	56.41
BHNFMJIF_00330	1341	37.0	35.35	32.31
BHNFMJIF_00331	2754	78.5	76.98	34.26
BHNFMJIF_00332	3312	89.0	87.44	32.36
BHNFMJIF_00333	2112	280.5	276.84	160.66
BHNFMJIF_00334	2334	49.0	43.91	23.06
BHNFMJIF_00335	1743	198.5	193.86	136.33
BHNFMJIF_00336	2004	173.5	170.86	104.50
BHNFMJIF_00337	972	323.5	318.20	401.24
BHNFMJIF_00338	288	82.5	64.74	275.51
BHNFMJIF_00339	1329	201.0	170.01	156.79
BHNFMJIF_00340	603	225.0	219.47	446.11
BHNFMJIF_00341	576	63.0	59.36	126.32
BHNFMJIF_00342	1656	230.0	203.36	150.52
BHNFMJIF_00343	1350	196.0	192.53	174.80
BHNFMJIF_00344	197	11.0	6.28	39.05
BHNFMJIF_00345	197	10.5	7.78	48.39
BHNFMJIF_00347	706	41.5	39.09	67.86
BHNFMJIF_00348	727	63.5	58.83	99.18
BHNFMJIF_00349	4398	190.0	186.01	51.84
BHNFMJIF_00350	243	477.5	469.73	2369.29
BHNFMJIF_00351	1500	332.5	314.28	256.80
BHNFMJIF_00352	1287	3.5	3.50	3.33
BHNFMJIF_00353	491	76.0	74.05	184.86
BHNFMJIF_00354	2156	296.5	290.53	165.16
BHNFMJIF_00355	177	14.5	6.90	47.81
BHNFMJIF_00356	1014	20.0	18.99	22.95
BHNFMJIF_00357	648	5.5	3.50	6.62
BHNFMJIF_00358	645	3.5	3.21	6.09
BHNFMJIF_00359	426	65.5	64.19	184.68
BHNFMJIF_00360	534	24.5	19.44	44.62
BHNFMJIF_00361	1041	75.5	67.56	79.54
BHNFMJIF_00362	354	12.5	12.07	41.79
BHNFMJIF_00363	498	3.0	2.52	6.21
BHNFMJIF_00364	639	4.0	3.89	7.45
BHNFMJIF_00365	861	0.0	0.00	0.00
BHNFMJIF_00366	342	0.0	0.00	0.00
BHNFMJIF_00367	168	0.0	0.00	0.00
BHNFMJIF_00368	687	0.0	0.00	0.00
BHNFMJIF_00369	1056	2.0	1.53	1.78
BHNFMJIF_00370	218	5.0	4.07	22.87
BHNFMJIF_00371	1556	29.0	27.86	21.94
BHNFMJIF_00372	1046	4.5	4.50	5.27
BHNFMJIF_00373	593	2.0	1.51	3.12
BHNFMJIF_00374	474	23.5	18.73	48.43
BHNFMJIF_00375	546	33.5	31.29	70.25
BHNFMJIF_00376	453	78.0	30.69	83.04
BHNFMJIF_00377	789	0.0	0.00	0.00
BHNFMJIF_00378	1566	1.5	1.50	1.17
BHNFMJIF_00380	1080	185.5	178.86	202.99
BHNFMJIF_00381	2232	160.0	158.17	86.86
BHNFMJIF_00382	1442	135.5	128.11	108.89
BHNFMJIF_00383	3230	146.5	144.90	54.98
BHNFMJIF_00384	2841	42.5	42.05	18.14
BHNFMJIF_00385	3192	38.0	36.92	14.18
BHNFMJIF_00386	1500	124.5	123.03	100.53
BHNFMJIF_00387	3075	169.5	168.03	66.98
BHNFMJIF_00388	114	2.5	0.25	2.73
BHNFMJIF_00389	1446	195.5	190.50	161.47
BHNFMJIF_00390	3120	396.0	372.73	146.42
BHNFMJIF_00391	1599	279.0	267.87	205.33
BHNFMJIF_00392	4281	101.5	101.31	29.01
BHNFMJIF_00393	269	85.5	77.81	354.55
BHNFMJIF_00394	569	86.0	70.40	151.65
BHNFMJIF_00395	2706	41.0	36.21	16.40
BHNFMJIF_00396	930	40.5	39.62	52.22
BHNFMJIF_00397	567	1.0	1.00	2.16
BHNFMJIF_00398	1095	0.5	0.50	0.56
BHNFMJIF_00399	573	0.0	0.00	0.00
BHNFMJIF_00400	1410	1.0	1.00	0.87
BHNFMJIF_00401	1539	4.0	3.97	3.17
BHNFMJIF_00402	948	0.5	0.50	0.65
BHNFMJIF_00403	942	6.5	6.14	7.99
BHNFMJIF_00404	1404	4.5	4.19	3.66
BHNFMJIF_00405	792	8.5	7.50	11.61
BHNFMJIF_00406	2412	41.0	39.86	20.26
BHNFMJIF_00407	446	1.0	1.00	2.75
BHNFMJIF_00408	98	0.5	0.42	5.22
BHNFMJIF_00409	429	0.0	0.00	0.00
BHNFMJIF_00410	231	3.0	2.91	15.42
BHNFMJIF_00411	2379	23.5	23.24	11.97
BHNFMJIF_00412	198	0.5	0.40	2.46
BHNFMJIF_00413	501	14.5	11.58	28.34
BHNFMJIF_00414	291	107.5	92.14	388.10
BHNFMJIF_00415	1518	14.5	14.50	11.71
BHNFMJIF_00416	1089	9.5	8.56	9.63
BHNFMJIF_00417	1216	7.0	6.65	6.70
BHNFMJIF_00418	614	10.5	9.98	19.93
BHNFMJIF_00419	1093	8.5	8.50	9.53
BHNFMJIF_00420	1527	21.5	21.50	17.26
BHNFMJIF_00421	687	13.5	12.97	23.13
BHNFMJIF_00422	1038	10.5	10.50	12.40
BHNFMJIF_00423	780	10.5	9.71	15.26
BHNFMJIF_00424	1104	6.0	4.08	4.53
BHNFMJIF_00425	1056	8.0	6.04	7.01
BHNFMJIF_00426	1101	9.0	6.28	6.99
BHNFMJIF_00427	549	3.0	2.82	6.30
BHNFMJIF_00428	960	8.0	7.14	9.12
BHNFMJIF_00429	906	10.0	8.72	11.80
BHNFMJIF_00430	819	8.5	8.43	12.61
BHNFMJIF_00431	1080	22.0	20.35	23.09
BHNFMJIF_00432	1083	21.5	17.70	20.04
BHNFMJIF_00433	1044	12.5	10.96	12.87
BHNFMJIF_00434	429	13.5	9.77	27.91
BHNFMJIF_00435	2145	38.0	37.12	21.21
BHNFMJIF_00436	1824	16.5	15.85	10.65
BHNFMJIF_00437	2106	21.0	20.78	12.09
BHNFMJIF_00438	3975	77.0	76.72	23.66
BHNFMJIF_00439	1470	18.5	15.37	12.82
BHNFMJIF_00440	1200	26.5	24.34	24.86
BHNFMJIF_00441	2445	18.5	18.13	9.09
BHNFMJIF_00442	1296	1638.5	1631.17	1542.65
BHNFMJIF_00443	1569	206.5	200.89	156.93
BHNFMJIF_00444	207	106.5	86.35	511.26
BHNFMJIF_00445	2418	601.0	599.28	303.77
BHNFMJIF_00447	534	118.0	97.36	223.47
BHNFMJIF_00448	954	204.5	195.71	251.44
BHNFMJIF_00449	496	55.0	42.11	104.06
BHNFMJIF_00450	649	83.5	74.63	140.94
BHNFMJIF_00451	573	47.0	41.99	89.81
BHNFMJIF_00452	1017	52.0	47.47	57.21
BHNFMJIF_00453	603	43.0	42.21	85.79
BHNFMJIF_00454	678	146.0	143.39	259.21
BHNFMJIF_00455	2043	602.0	595.11	357.03
BHNFMJIF_00456	495	130.0	112.90	279.55
BHNFMJIF_00457	435	132.0	79.31	223.46
BHNFMJIF_00458	1741	285.0	261.15	183.85
BHNFMJIF_00459	454	121.0	107.92	291.37
BHNFMJIF_00460	287	187.5	161.22	688.51
BHNFMJIF_00461	1112	180.5	166.14	183.12
BHNFMJIF_00462	678	528.0	526.74	952.23
BHNFMJIF_00463	507	67.0	63.20	152.78
BHNFMJIF_00466	705	359.0	337.95	587.55
BHNFMJIF_00467	294	11.5	8.90	37.10
BHNFMJIF_00468	759	83.5	81.67	131.88
BHNFMJIF_00469	366	958.5	955.41	3199.51
BHNFMJIF_00470	753	138.5	116.86	190.22
BHNFMJIF_00471	514	112.5	92.12	219.66
BHNFMJIF_00472	1252	421.5	411.84	403.18
BHNFMJIF_00473	1299	1181.0	1166.61	1100.76
BHNFMJIF_00474	897	113.0	112.40	153.58
BHNFMJIF_00475	1200	32.5	28.65	29.26
BHNFMJIF_00476	723	34.0	29.01	49.18
BHNFMJIF_00477	998	48.0	42.49	52.19
BHNFMJIF_00478	947	56.0	38.63	50.00
BHNFMJIF_00479	843	108.0	98.38	143.04
BHNFMJIF_00480	711	136.0	126.36	217.83
BHNFMJIF_00481	1101	282.0	270.49	301.12
BHNFMJIF_00482	1065	233.0	224.40	258.25
BHNFMJIF_00483	1050	306.0	296.09	345.63
BHNFMJIF_00484	2472	129.5	124.56	61.76
BHNFMJIF_00485	1317	69.5	62.07	57.77
BHNFMJIF_00486	1275	20.0	17.26	16.60
BHNFMJIF_00487	555	287.0	275.13	607.61
BHNFMJIF_00488	558	92.0	83.60	183.63
BHNFMJIF_00489	633	64.0	57.40	111.13
BHNFMJIF_00490	639	44.5	42.49	81.51
BHNFMJIF_00491	1036	26.0	23.22	27.47
BHNFMJIF_00492	778	27.0	21.78	34.32
BHNFMJIF_00493	836	139.5	131.91	193.39
BHNFMJIF_00494	548	101.0	78.29	175.11
BHNFMJIF_00495	207	21.5	11.74	69.49
BHNFMJIF_00496	698	138.5	131.98	231.75
BHNFMJIF_00497	1661	132.5	128.32	94.69
BHNFMJIF_00498	138	17.0	1.84	16.37
BHNFMJIF_00499	1797	4721.0	4653.92	3174.28
BHNFMJIF_00500	447	577.5	531.00	1455.99
BHNFMJIF_00501	828	158.5	133.60	197.77
BHNFMJIF_00502	552	47.0	31.94	70.92
BHNFMJIF_00503	378	59.5	47.68	154.59
BHNFMJIF_00504	447	66.0	60.99	167.25
BHNFMJIF_00505	3162	88.5	87.53	33.93
BHNFMJIF_00506	1743	64.0	57.87	40.70
BHNFMJIF_00507	786	167.0	166.27	259.27
BHNFMJIF_00508	2628	649.0	648.80	302.59
BHNFMJIF_00509	441	45.5	43.64	121.30
BHNFMJIF_00510	542	67.5	60.01	135.71
BHNFMJIF_00511	374	285.5	250.07	819.52
BHNFMJIF_00512	450	299.5	275.99	751.72
BHNFMJIF_00513	993	196.5	193.04	238.27
BHNFMJIF_00514	3297	1509.5	1505.58	559.70
BHNFMJIF_00515	1580	279.0	267.89	207.81
BHNFMJIF_00516	1172	82.5	80.27	83.94
BHNFMJIF_00517	715	111.5	100.91	172.99
BHNFMJIF_00518	1303	827.0	788.34	741.56
BHNFMJIF_00519	1356	1228.0	1187.72	1073.57
BHNFMJIF_00520	645	111.0	65.92	125.27
BHNFMJIF_00521	1260	94.5	86.34	83.98
BHNFMJIF_00522	2133	1188.0	1172.44	673.71
BHNFMJIF_00523	1086	72.0	72.00	81.26
BHNFMJIF_00524	1044	525.5	518.76	609.03
BHNFMJIF_00525	743	184.0	163.23	269.27
BHNFMJIF_00526	554	184.5	171.88	380.27
BHNFMJIF_00527	1698	516.5	487.78	352.10
BHNFMJIF_00528	1803	691.5	659.07	448.04
BHNFMJIF_00529	93	5.5	2.78	36.65
BHNFMJIF_00530	375	126.5	116.18	379.72
BHNFMJIF_00531	579	534.5	530.71	1123.45
BHNFMJIF_00532	1443	107.5	100.15	85.06
BHNFMJIF_00533	3282	247.0	241.05	90.02
BHNFMJIF_00534	1341	89.5	87.01	79.52
BHNFMJIF_00535	1265	102.0	101.41	98.26
BHNFMJIF_00536	729	91.0	82.27	138.33
BHNFMJIF_00537	769	163.5	137.58	219.29
BHNFMJIF_00538	675	123.0	96.01	174.34
