featureID	uniq_len	num_alignments	counts	tpm
BHNFMJIF_00535	1265	121.5	119.33	98.15
BHNFMJIF_00536	729	103.0	92.12	131.48
BHNFMJIF_00537	769	177.5	158.85	214.92
BHNFMJIF_00538	675	122.0	99.68	153.65
BHNFMJIF_00539	1005	150.0	145.49	150.62
BHNFMJIF_00540	945	313.5	302.31	332.84
BHNFMJIF_00541	738	133.5	114.74	161.76
BHNFMJIF_00542	741	92.0	81.62	114.60
BHNFMJIF_00543	947	196.5	182.82	200.85
BHNFMJIF_00544	917	115.5	110.17	124.99
BHNFMJIF_00545	582	123.5	122.15	218.37
BHNFMJIF_00546	1077	285.0	270.46	261.28
BHNFMJIF_00547	1353	332.5	311.23	239.33
BHNFMJIF_00548	630	297.5	276.26	456.24
BHNFMJIF_00549	249	70.5	55.91	233.62
BHNFMJIF_00550	324	488.0	478.34	1536.06
BHNFMJIF_00551	567	51.0	45.47	83.44
BHNFMJIF_00552	1332	80.5	71.42	55.79
BHNFMJIF_00553	1427	273.5	251.65	183.48
BHNFMJIF_00554	842	164.5	151.00	186.59
BHNFMJIF_00555	2754	1201.5	1136.39	429.31
BHNFMJIF_00556	452	283.5	196.31	451.87
BHNFMJIF_00557	569	202.5	180.94	330.85
BHNFMJIF_00558	1089	43.0	42.48	40.59
BHNFMJIF_00559	335	0.5	0.24	0.74
BHNFMJIF_00560	1004	2.0	2.00	2.07
BHNFMJIF_00561	1140	5.0	4.76	4.34
BHNFMJIF_00562	1071	2.0	2.00	1.94
BHNFMJIF_00563	1707	10.5	10.48	6.39
BHNFMJIF_00564	756	681.5	679.52	935.18
BHNFMJIF_00565	1380	273.0	249.22	187.90
BHNFMJIF_00566	510	255.0	250.61	511.26
BHNFMJIF_00567	702	1039.0	987.30	1463.28
BHNFMJIF_00568	1011	922.0	891.17	917.11
BHNFMJIF_00569	1029	51.0	36.14	36.54
BHNFMJIF_00570	672	40.0	33.47	51.82
BHNFMJIF_00571	888	38.0	33.06	38.73
BHNFMJIF_00572	559	50.0	45.16	84.05
BHNFMJIF_00573	568	53.5	52.28	95.77
BHNFMJIF_00574	1551	133.5	132.31	88.76
BHNFMJIF_00575	1209	105.5	102.44	88.16
BHNFMJIF_00576	2688	183.5	178.84	69.22
BHNFMJIF_00577	288	16.5	14.56	52.59
BHNFMJIF_00578	363	112.0	102.80	294.66
BHNFMJIF_00579	540	73.0	68.50	131.97
BHNFMJIF_00580	1176	29.0	27.16	24.03
BHNFMJIF_00581	390	7.0	4.88	13.01
BHNFMJIF_00582	1166	318.0	268.91	239.95
BHNFMJIF_00583	1004	1459.0	1370.07	1419.78
BHNFMJIF_00584	582	86.0	81.86	146.34
BHNFMJIF_00585	519	37.5	29.24	58.62
BHNFMJIF_00586	806	100.5	87.52	112.98
BHNFMJIF_00587	326	74.0	62.76	200.28
BHNFMJIF_00588	537	71.5	64.49	124.96
BHNFMJIF_00589	1023	81.0	81.00	82.38
BHNFMJIF_00590	414	460.0	447.40	1124.37
BHNFMJIF_00591	1554	1324.5	1231.61	824.58
BHNFMJIF_00592	930	749.5	691.12	773.19
BHNFMJIF_00593	432	407.0	374.25	901.33
BHNFMJIF_00594	1161	679.0	651.02	583.41
BHNFMJIF_00595	249	95.5	87.17	364.25
BHNFMJIF_00596	759	79.5	74.68	102.37
BHNFMJIF_00597	819	33.5	30.30	38.49
BHNFMJIF_00598	1719	180.0	163.76	99.12
BHNFMJIF_00599	426	87.5	62.04	151.52
BHNFMJIF_00600	1152	97.5	85.17	76.92
BHNFMJIF_00601	564	39.0	37.24	68.71
BHNFMJIF_00602	300	0.0	0.00	0.00
BHNFMJIF_00603	444	43.5	35.00	82.01
BHNFMJIF_00605	2505	61.5	61.09	25.37
BHNFMJIF_00606	552	34.0	32.71	61.66
BHNFMJIF_00607	1170	14.5	14.05	12.49
BHNFMJIF_00608	3354	60.5	60.35	18.72
BHNFMJIF_00609	1449	25.5	24.30	17.45
BHNFMJIF_00610	1164	19.0	17.16	15.34
BHNFMJIF_00611	1209	390.0	380.14	327.14
BHNFMJIF_00612	441	997.5	882.68	2082.47
BHNFMJIF_00613	570	158.5	155.83	284.44
BHNFMJIF_00614	687	54.0	51.41	77.87
BHNFMJIF_00615	1848	140.5	136.66	76.94
BHNFMJIF_00616	1365	329.5	294.06	224.14
BHNFMJIF_00617	2073	132.0	111.25	55.83
BHNFMJIF_00618	837	178.5	154.96	192.62
BHNFMJIF_00619	1290	142.0	136.69	110.24
BHNFMJIF_00621	351	0.5	0.06	0.17
BHNFMJIF_00622	1005	5.0	4.26	4.41
BHNFMJIF_00623	921	45.0	33.66	38.03
BHNFMJIF_00624	342	22.0	14.09	42.88
BHNFMJIF_00625	1182	14.5	13.66	12.02
BHNFMJIF_00626	1422	18.0	17.92	13.11
BHNFMJIF_00627	3252	40.0	39.27	12.56
BHNFMJIF_00628	1814	117.0	110.79	63.54
BHNFMJIF_00629	587	73.0	66.39	117.67
BHNFMJIF_00630	186	48.0	29.64	165.77
BHNFMJIF_00631	582	76.5	73.25	130.94
BHNFMJIF_00632	332	38.5	32.61	102.20
BHNFMJIF_00633	932	39.5	34.82	38.87
BHNFMJIF_00634	999	49.5	47.25	49.21
BHNFMJIF_00635	4515	179.5	178.48	41.13
BHNFMJIF_00636	1599	103.5	98.97	64.40
BHNFMJIF_00637	330	16.5	12.01	37.87
BHNFMJIF_00638	2502	58.0	57.20	23.79
BHNFMJIF_00639	1318	173.0	152.00	119.99
BHNFMJIF_00640	1825	979.0	955.95	544.98
BHNFMJIF_00641	404	67.5	59.27	152.63
BHNFMJIF_00642	1139	111.5	106.03	96.85
BHNFMJIF_00643	1673	105.0	102.35	63.65
BHNFMJIF_00644	821	133.0	127.17	161.16
BHNFMJIF_00645	1052	82.5	73.93	73.12
BHNFMJIF_00646	1082	51.0	49.43	47.53
BHNFMJIF_00647	909	44.0	43.22	49.46
BHNFMJIF_00648	177	36.5	35.35	207.78
BHNFMJIF_00649	2280	8.0	8.00	3.65
BHNFMJIF_00650	468	3.5	3.50	7.78
BHNFMJIF_00651	570	2.0	1.54	2.81
BHNFMJIF_00652	1944	7.5	7.02	3.76
BHNFMJIF_00653	225	0.5	0.41	1.88
BHNFMJIF_00654	540	1.0	0.99	1.90
BHNFMJIF_00655	498	5.0	2.60	5.44
BHNFMJIF_00656	216	8.5	4.76	22.91
BHNFMJIF_00657	1422	24.5	19.33	14.14
BHNFMJIF_00658	807	7.5	7.38	9.52
BHNFMJIF_00659	788	6.5	5.63	7.43
BHNFMJIF_00660	1177	10.0	8.83	7.80
BHNFMJIF_00661	760	3.5	3.50	4.79
BHNFMJIF_00662	1180	6.5	6.08	5.36
BHNFMJIF_00663	1168	4.5	4.41	3.92
BHNFMJIF_00664	1040	3.0	3.00	3.00
BHNFMJIF_00665	768	8.0	7.31	9.90
BHNFMJIF_00666	981	2.0	2.00	2.12
BHNFMJIF_00667	1214	3.0	3.00	2.57
BHNFMJIF_00668	1532	7.5	7.44	5.05
BHNFMJIF_00669	1257	12.0	12.00	9.93
BHNFMJIF_00670	2418	18.0	17.35	7.47
BHNFMJIF_00671	801	4.5	4.30	5.59
BHNFMJIF_00672	435	1.5	1.19	2.84
BHNFMJIF_00673	651	4.5	4.17	6.67
BHNFMJIF_00674	892	8.5	7.17	8.36
BHNFMJIF_00675	46	2.0	0.40	8.95
BHNFMJIF_00676	1542	76.0	73.22	49.40
BHNFMJIF_00677	564	8.5	5.70	10.52
BHNFMJIF_00678	1107	2.5	1.80	1.69
BHNFMJIF_00679	1752	59.0	50.49	29.98
BHNFMJIF_00680	3477	179.0	169.38	50.68
BHNFMJIF_00681	987	101.5	91.98	96.96
BHNFMJIF_00682	288	27.0	17.50	63.21
BHNFMJIF_00683	1095	138.0	128.39	122.00
BHNFMJIF_00685	1617	270.5	244.67	157.43
BHNFMJIF_00686	639	104.5	97.10	158.11
BHNFMJIF_00687	2447	485.5	444.91	189.17
BHNFMJIF_00688	3881	700.0	674.08	180.71
BHNFMJIF_00689	453	46.0	30.53	70.13
BHNFMJIF_00690	2034	1.5	1.50	0.77
BHNFMJIF_00691	1834	0.0	0.00	0.00
BHNFMJIF_00692	587	0.0	0.00	0.00
BHNFMJIF_00693	370	0.0	0.00	0.00
BHNFMJIF_00694	1566	0.0	0.00	0.00
BHNFMJIF_00695	786	0.0	0.00	0.00
BHNFMJIF_00696	1286	18.0	16.62	13.44
BHNFMJIF_00697	560	14.0	11.34	21.07
BHNFMJIF_00698	1917	2479.5	2459.47	1334.85
BHNFMJIF_00699	792	647.5	640.52	841.44
BHNFMJIF_00700	1254	80.5	77.02	63.90
BHNFMJIF_00701	1194	976.0	901.54	785.59
BHNFMJIF_00702	447	341.5	264.54	615.75
BHNFMJIF_00703	1044	1114.0	1078.26	1074.57
BHNFMJIF_00704	597	166.0	158.01	275.37
BHNFMJIF_00705	1716	84.0	82.09	49.77
BHNFMJIF_00706	3039	154.5	151.19	51.76
BHNFMJIF_00707	2820	154.0	148.00	54.60
BHNFMJIF_00708	852	458.5	452.07	552.05
BHNFMJIF_00709	474	137.5	115.52	253.56
BHNFMJIF_00710	1011	478.0	448.81	461.87
BHNFMJIF_00711	1458	642.5	593.66	423.64
BHNFMJIF_00712	228	122.5	109.37	499.06
BHNFMJIF_00713	615	460.5	448.37	758.53
BHNFMJIF_00714	297	409.0	359.35	1258.85
BHNFMJIF_00715	459	563.5	491.11	1113.21
BHNFMJIF_00716	552	234.0	227.07	427.99
BHNFMJIF_00717	411	94.0	89.97	227.77
BHNFMJIF_00718	1965	240.0	237.62	125.81
BHNFMJIF_00719	1119	136.0	126.21	117.35
BHNFMJIF_00720	1041	91.5	82.77	82.72
BHNFMJIF_00721	1281	107.0	97.93	79.54
BHNFMJIF_00722	852	64.5	59.26	72.37
BHNFMJIF_00723	492	163.0	146.22	309.22
BHNFMJIF_00724	300	123.0	88.43	306.67
BHNFMJIF_00725	608	123.0	115.38	197.43
BHNFMJIF_00726	1376	165.0	157.76	119.29
BHNFMJIF_00727	809	27.0	24.46	31.46
BHNFMJIF_00728	1085	2.5	2.02	1.93
BHNFMJIF_00729	108	2.0	0.78	7.55
BHNFMJIF_00730	1071	20.0	17.32	16.82
BHNFMJIF_00731	499	210.0	173.10	360.91
BHNFMJIF_00732	145	110.0	85.90	616.38
BHNFMJIF_00733	1179	8.0	7.72	6.81
BHNFMJIF_00734	1089	2.5	2.50	2.39
BHNFMJIF_00735	408	0.0	0.00	0.00
BHNFMJIF_00736	1563	394.0	371.69	247.42
BHNFMJIF_00737	1296	164.5	160.29	128.68
BHNFMJIF_00738	1356	234.0	224.68	172.39
BHNFMJIF_00739	1485	17.0	16.52	11.57
BHNFMJIF_00740	1245	8.0	8.00	6.69
BHNFMJIF_00741	1257	4.5	4.50	3.72
BHNFMJIF_00742	1272	5.5	5.50	4.50
BHNFMJIF_00743	1185	17.5	17.13	15.04
BHNFMJIF_00744	1251	20.0	18.89	15.71
BHNFMJIF_00745	1293	21.5	21.50	17.30
BHNFMJIF_00746	672	13.0	11.19	17.33
BHNFMJIF_00747	1248	52.5	51.28	42.75
BHNFMJIF_00748	912	343.0	335.43	382.67
BHNFMJIF_00749	642	226.5	188.21	305.02
BHNFMJIF_00750	549	487.5	464.46	880.21
BHNFMJIF_00751	363	64.0	44.17	126.59
BHNFMJIF_00752	537	79.0	75.71	146.69
BHNFMJIF_00753	672	42.0	39.93	61.82
BHNFMJIF_00754	612	42.0	38.15	64.86
BHNFMJIF_00755	324	349.5	344.18	1105.24
BHNFMJIF_00756	503	406.0	392.83	812.56
BHNFMJIF_00757	1037	158.0	131.73	132.16
BHNFMJIF_00758	1192	4.0	1.84	1.61
BHNFMJIF_00759	70	0.0	0.00	0.00
BHNFMJIF_00760	1512	20.0	18.76	12.91
BHNFMJIF_00761	1620	420.0	417.24	267.97
BHNFMJIF_00762	621	604.0	560.85	939.65
BHNFMJIF_00763	1176	898.5	850.54	752.49
BHNFMJIF_00764	1287	157.0	145.59	117.70
BHNFMJIF_00765	1095	274.0	260.19	247.22
BHNFMJIF_00766	1341	821.0	784.00	608.27
BHNFMJIF_00767	1155	1079.5	1049.38	945.29
BHNFMJIF_00768	1146	46.5	46.00	41.77
BHNFMJIF_00769	1743	146.0	141.19	84.28
BHNFMJIF_00770	678	35.0	30.39	46.63
BHNFMJIF_00771	753	28.0	26.54	36.67
BHNFMJIF_00772	1530	167.5	166.58	113.28
BHNFMJIF_00773	1599	84.0	76.53	49.79
BHNFMJIF_00774	2009	1172.5	1157.06	599.22
BHNFMJIF_00775	431	299.5	274.69	663.10
BHNFMJIF_00776	1012	307.5	293.67	301.92
BHNFMJIF_00777	247	17.5	7.68	32.35
BHNFMJIF_00778	297	39.5	33.97	118.99
BHNFMJIF_00779	231	103.0	65.68	295.83
BHNFMJIF_00780	1083	338.5	308.20	296.08
BHNFMJIF_00781	168	60.0	39.23	242.95
BHNFMJIF_00782	765	262.0	230.43	313.39
BHNFMJIF_00783	543	234.0	221.46	424.33
BHNFMJIF_00784	2112	240.5	234.80	115.67
BHNFMJIF_00785	819	65.0	55.63	70.67
BHNFMJIF_00786	990	122.0	115.72	121.61
BHNFMJIF_00787	1128	71.5	68.83	63.49
BHNFMJIF_00788	1572	1233.5	1224.68	810.56
BHNFMJIF_00789	1401	1271.0	1260.71	936.25
BHNFMJIF_00790	624	45.0	43.09	71.84
BHNFMJIF_00791	2091	103.5	98.17	48.85
BHNFMJIF_00792	261	55.0	46.81	186.59
BHNFMJIF_00793	846	327.0	298.48	367.08
BHNFMJIF_00794	369	61.0	47.59	134.18
BHNFMJIF_00795	867	58.0	52.06	62.47
BHNFMJIF_00796	1644	1493.0	1491.67	944.02
BHNFMJIF_00797	249	408.0	163.69	683.95
BHNFMJIF_00798	558	941.0	870.49	1623.08
BHNFMJIF_00799	1818	380.5	377.18	215.85
BHNFMJIF_00800	2871	159.5	157.06	56.92
BHNFMJIF_00801	318	143.5	92.05	301.18
BHNFMJIF_00802	1929	578.0	546.00	294.49
BHNFMJIF_00803	2205	912.5	911.14	429.92
BHNFMJIF_00804	1782	284.5	264.55	154.46
BHNFMJIF_00806	417	291.0	271.06	676.30
BHNFMJIF_00807	1302	435.0	387.82	309.91
BHNFMJIF_00808	1308	799.5	759.44	604.08
BHNFMJIF_00809	578	274.0	243.87	438.98
BHNFMJIF_00810	1613	903.0	873.52	563.45
BHNFMJIF_00811	762	325.5	319.62	436.41
BHNFMJIF_00812	687	2257.5	2225.73	3370.77
BHNFMJIF_00813	3366	313.5	310.14	95.86
BHNFMJIF_00814	1185	63.5	61.58	54.07
BHNFMJIF_00815	2169	167.5	141.54	67.90
BHNFMJIF_00816	813	389.5	369.63	473.04
BHNFMJIF_00817	1701	462.5	458.68	280.56
BHNFMJIF_00818	1641	676.0	667.10	422.96
BHNFMJIF_00819	1398	228.0	218.71	162.77
BHNFMJIF_00820	489	492.5	453.85	965.63
BHNFMJIF_00821	639	1137.0	1057.19	1721.34
BHNFMJIF_00822	627	907.5	859.28	1425.86
BHNFMJIF_00823	746	375.0	354.89	494.96
BHNFMJIF_00824	1333	474.5	431.49	336.79
BHNFMJIF_00825	884	271.0	242.00	284.82
BHNFMJIF_00826	1161	128.0	117.01	104.86
BHNFMJIF_00827	759	142.5	136.23	186.75
BHNFMJIF_00828	678	1343.5	1337.52	2052.50
BHNFMJIF_00829	2165	158.0	153.07	73.56
BHNFMJIF_00830	2186	287.0	274.82	130.80
BHNFMJIF_00831	318	175.5	100.88	330.06
BHNFMJIF_00832	297	153.0	129.34	453.11
BHNFMJIF_00833	1812	317.0	311.91	179.09
BHNFMJIF_00834	392	10.0	8.20	21.77
BHNFMJIF_00835	146	1.0	0.38	2.70
BHNFMJIF_00836	144	0.5	0.08	0.55
BHNFMJIF_00837	1137	31.5	29.75	27.22
BHNFMJIF_00838	681	2.5	2.50	3.82
BHNFMJIF_00839	849	7.0	7.00	8.58
BHNFMJIF_00840	3582	37.5	37.02	10.75
BHNFMJIF_00841	1254	17.5	16.01	13.28
BHNFMJIF_00842	969	4.5	3.53	3.79
BHNFMJIF_00843	1536	15.0	14.45	9.79
BHNFMJIF_00844	1449	4.5	4.50	3.23
BHNFMJIF_00845	597	1.0	1.00	1.74
BHNFMJIF_00846	390	1.0	0.92	2.45
BHNFMJIF_00847	1254	81.5	78.39	65.04
BHNFMJIF_00848	453	96.0	90.45	207.73
BHNFMJIF_00850	456	68.0	47.62	108.65
BHNFMJIF_00851	672	115.0	102.63	158.90
BHNFMJIF_00852	687	101.5	93.02	140.88
BHNFMJIF_00853	1236	145.0	137.05	115.36
BHNFMJIF_00854	912	79.0	73.43	83.77
BHNFMJIF_00855	921	83.5	80.35	90.77
BHNFMJIF_00856	639	57.5	48.89	79.60
BHNFMJIF_00857	771	126.5	108.30	146.15
BHNFMJIF_00858	1014	238.0	208.12	213.55
BHNFMJIF_00859	861	206.0	201.51	243.51
BHNFMJIF_00860	1035	784.5	777.93	782.01
BHNFMJIF_00861	1193	114.5	96.95	84.55
BHNFMJIF_00862	1139	310.0	301.84	275.72
BHNFMJIF_00863	577	27.0	19.42	35.01
BHNFMJIF_00864	967	38.0	36.62	39.41
BHNFMJIF_00865	153	0.0	0.00	0.00
BHNFMJIF_00866	2034	30.5	30.34	15.52
BHNFMJIF_00867	998	6.0	5.58	5.82
BHNFMJIF_00868	953	4.0	4.00	4.37
BHNFMJIF_00869	2634	8.0	8.00	3.16
BHNFMJIF_00870	1590	14.0	14.00	9.16
BHNFMJIF_00871	3000	21.0	20.66	7.16
BHNFMJIF_00872	3951	69.5	69.17	18.21
BHNFMJIF_00873	1134	4.0	3.06	2.81
BHNFMJIF_00874	1815	8.5	8.12	4.65
BHNFMJIF_00875	1179	11.0	11.00	9.71
BHNFMJIF_00876	1377	14.5	14.07	10.63
BHNFMJIF_00877	1392	10.5	10.33	7.72
BHNFMJIF_00878	3495	20.0	20.00	5.95
BHNFMJIF_00879	1080	4.0	4.00	3.85
BHNFMJIF_00880	1005	0.0	0.00	0.00
BHNFMJIF_00881	292	0.0	0.00	0.00
BHNFMJIF_00882	454	27.5	24.11	55.26
BHNFMJIF_00884	1074	107.5	96.41	93.39
BHNFMJIF_00885	3960	99.5	97.56	25.63
BHNFMJIF_00886	1977	34.0	32.82	17.27
BHNFMJIF_00887	1479	47.0	46.62	32.80
BHNFMJIF_00888	2010	22.0	22.00	11.39
BHNFMJIF_00889	1635	2.0	1.88	1.20
BHNFMJIF_00890	3102	2.0	2.00	0.67
BHNFMJIF_00891	1929	1.5	1.50	0.81
BHNFMJIF_00892	882	335.0	328.00	386.92
BHNFMJIF_00893	1323	805.5	789.35	620.76
BHNFMJIF_00894	1323	166.5	163.52	128.59
BHNFMJIF_00895	1356	32.5	26.68	20.47
BHNFMJIF_00896	561	121.0	105.48	195.63
BHNFMJIF_00897	1092	101.0	97.09	92.51
BHNFMJIF_00898	2424	168.0	166.42	71.43
BHNFMJIF_00899	831	11.0	8.95	11.21
BHNFMJIF_00900	1215	25.5	25.50	21.83
BHNFMJIF_00901	1254	1497.5	1496.80	1241.88
BHNFMJIF_00902	927	15.0	14.03	15.75
BHNFMJIF_00903	3417	34.5	34.50	10.50
BHNFMJIF_00904	1614	15.5	14.19	9.15
BHNFMJIF_00905	1182	39.0	35.32	31.09
BHNFMJIF_00906	1491	103.5	98.83	68.97
BHNFMJIF_00907	561	80.5	76.35	141.61
BHNFMJIF_00908	996	210.0	207.68	216.94
BHNFMJIF_00909	1749	235.5	234.33	139.40
BHNFMJIF_00910	330	138.5	87.08	274.54
BHNFMJIF_00911	600	134.0	114.96	199.35
BHNFMJIF_00912	690	133.5	125.30	188.93
BHNFMJIF_00913	4476	1020.5	995.50	231.40
BHNFMJIF_00914	2157	539.0	512.28	247.10
BHNFMJIF_00915	627	162.5	149.93	248.80
BHNFMJIF_00916	468	249.5	243.71	541.80
BHNFMJIF_00917	174	0.0	0.00	0.00
BHNFMJIF_00918	234	0.0	0.00	0.00
BHNFMJIF_00919	909	59.0	56.76	64.97
BHNFMJIF_00920	2799	1299.0	1275.61	474.16
BHNFMJIF_00921	1191	716.0	685.94	599.22
BHNFMJIF_00923	1752	52.5	52.50	31.18
BHNFMJIF_00924	2034	463.5	444.56	227.40
BHNFMJIF_00925	1296	293.5	268.96	215.92
BHNFMJIF_00926	279	502.5	495.78	1848.82
BHNFMJIF_00927	3960	371.0	370.43	97.33
BHNFMJIF_00928	648	26.5	26.14	41.96
BHNFMJIF_00929	1401	174.5	168.97	125.48
BHNFMJIF_00930	627	128.0	118.00	195.80
BHNFMJIF_00931	594	88.5	71.70	125.59
BHNFMJIF_00933	532	72.0	47.88	93.64
BHNFMJIF_00934	319	93.5	79.08	257.92
BHNFMJIF_00935	462	5.0	4.30	9.69
BHNFMJIF_00936	294	967.5	691.43	2446.89
BHNFMJIF_00937	294	1097.0	743.25	2630.28
BHNFMJIF_00938	1536	688.5	671.78	455.04
BHNFMJIF_00939	801	81.0	62.34	80.97
BHNFMJIF_00940	855	479.0	431.51	525.10
BHNFMJIF_00941	1384	339.5	315.84	237.44
BHNFMJIF_00942	1240	539.0	524.93	440.45
BHNFMJIF_00943	1773	782.5	779.87	457.64
BHNFMJIF_00944	1896	191.0	171.18	93.94
BHNFMJIF_00945	2205	133.5	130.76	61.70
BHNFMJIF_00946	951	205.0	200.98	219.88
BHNFMJIF_00947	1002	179.0	161.10	167.28
BHNFMJIF_00948	1176	160.5	138.64	122.65
BHNFMJIF_00949	531	57.5	56.99	111.66
BHNFMJIF_00950	357	10.0	9.27	27.02
BHNFMJIF_00951	817	70.5	66.73	84.97
BHNFMJIF_00952	1159	111.0	101.82	91.40
BHNFMJIF_00953	1068	124.5	117.82	114.78
BHNFMJIF_00954	1710	28.5	26.87	16.35
BHNFMJIF_00955	747	9.0	8.77	12.21
BHNFMJIF_00956	240	12.0	9.79	42.45
BHNFMJIF_00957	774	67.5	53.96	72.53
BHNFMJIF_00958	174	63.0	25.03	149.67
BHNFMJIF_00959	972	164.0	149.47	159.99
BHNFMJIF_00960	2022	190.0	184.83	95.10
BHNFMJIF_00961	1143	291.5	283.66	258.20
BHNFMJIF_00962	342	61.0	44.81	136.31
BHNFMJIF_00963	1128	105.0	95.56	88.14
BHNFMJIF_00964	1031	81.0	73.19	73.86
BHNFMJIF_00965	1007	56.0	49.72	51.37
BHNFMJIF_00966	1302	388.0	349.25	279.09
BHNFMJIF_00967	1212	271.5	240.79	206.70
BHNFMJIF_00968	2433	575.0	523.82	224.00
BHNFMJIF_00969	1368	167.0	158.87	120.83
BHNFMJIF_00970	651	59.5	49.13	78.51
BHNFMJIF_00971	1644	173.0	168.77	106.81
BHNFMJIF_00972	621	38.5	35.55	59.56
BHNFMJIF_00973	2424	1342.5	1333.21	572.24
BHNFMJIF_00974	949	100.0	82.94	90.93
BHNFMJIF_00975	1812	219.0	196.76	112.98
BHNFMJIF_00976	914	117.0	108.71	123.75
BHNFMJIF_00977	1563	444.5	437.95	291.52
BHNFMJIF_00978	729	222.5	199.57	284.83
BHNFMJIF_00979	696	144.5	129.00	192.83
BHNFMJIF_00980	1170	57.5	56.45	50.20
BHNFMJIF_00981	3084	97.0	96.12	32.43
BHNFMJIF_00982	1260	92.0	85.06	70.24
BHNFMJIF_00983	504	106.0	106.00	218.82
BHNFMJIF_00984	2013	545.0	540.06	279.14
BHNFMJIF_00985	1944	477.5	470.84	251.99
BHNFMJIF_00986	309	7.0	5.37	18.10
BHNFMJIF_00987	120	3.5	2.16	18.76
BHNFMJIF_00988	321	13.0	9.01	29.20
BHNFMJIF_00989	471	36.0	26.66	58.88
BHNFMJIF_00990	204	14.0	8.61	43.90
BHNFMJIF_00991	852	100.5	92.75	113.26
BHNFMJIF_00992	1509	153.0	149.75	103.25
BHNFMJIF_00993	3222	274.0	272.06	87.85
BHNFMJIF_00994	165	3.5	2.91	18.36
BHNFMJIF_00995	1272	1103.0	1070.52	875.63
BHNFMJIF_00996	492	525.5	484.08	1023.68
BHNFMJIF_00997	669	94.5	64.90	100.93
BHNFMJIF_00998	2013	445.0	416.21	215.12
BHNFMJIF_00999	468	3727.5	3653.22	8121.62
BHNFMJIF_01000	1818	57.5	56.73	32.47
BHNFMJIF_01001	855	113.0	110.69	134.70
BHNFMJIF_01002	486	63.5	58.23	124.67
BHNFMJIF_01003	1146	199.0	192.48	174.75
BHNFMJIF_01004	1062	322.0	308.76	302.49
BHNFMJIF_01005	1526	270.5	266.03	181.38
BHNFMJIF_01006	575	146.0	122.47	221.60
BHNFMJIF_01007	1383	368.5	325.21	244.66
BHNFMJIF_01008	1497	275.5	252.16	175.26
BHNFMJIF_01013	951	73.0	70.37	76.99
BHNFMJIF_01014	2001	208.0	207.49	107.89
BHNFMJIF_01015	615	42.0	35.96	60.84
BHNFMJIF_01016	834	198.5	191.99	239.51
BHNFMJIF_01017	1188	352.0	345.04	302.18
BHNFMJIF_01018	927	219.0	215.93	242.35
BHNFMJIF_01019	2202	235.5	234.19	110.65
BHNFMJIF_01020	855	107.0	87.89	106.95
BHNFMJIF_01021	990	339.5	297.60	312.76
BHNFMJIF_01022	708	227.0	170.41	250.42
BHNFMJIF_01023	1002	367.0	341.00	354.08
BHNFMJIF_01024	858	760.5	758.51	919.78
BHNFMJIF_01025	1620	17.5	17.50	11.24
BHNFMJIF_01026	1215	7.0	6.63	5.67
BHNFMJIF_01027	1665	9.5	9.13	5.71
BHNFMJIF_01028	603	31.0	30.61	52.82
BHNFMJIF_01029	1161	22.0	21.28	19.07
BHNFMJIF_01030	3318	79.5	79.02	24.78
BHNFMJIF_01031	1491	31.5	30.92	21.58
BHNFMJIF_01032	1167	27.5	26.86	23.94
BHNFMJIF_01033	1350	59.5	55.71	42.94
BHNFMJIF_01034	1235	1239.5	1215.46	1023.97
BHNFMJIF_01035	1862	1317.5	1262.11	705.23
BHNFMJIF_01036	252	222.5	194.00	800.97
BHNFMJIF_01037	135	4.5	1.69	13.03
BHNFMJIF_01038	501	51.0	40.14	83.37
BHNFMJIF_01039	654	54.0	52.36	83.29
BHNFMJIF_01040	441	373.5	363.93	858.61
BHNFMJIF_01041	996	208.5	189.88	198.35
BHNFMJIF_01042	822	237.5	226.20	286.30
BHNFMJIF_01043	927	169.5	142.82	160.30
BHNFMJIF_01044	857	457.0	427.73	519.28
BHNFMJIF_01045	1220	293.5	268.30	228.81
BHNFMJIF_01046	765	87.0	76.65	104.24
BHNFMJIF_01047	462	9.0	7.96	17.93
BHNFMJIF_01048	1656	3.0	3.00	1.88
BHNFMJIF_01049	2058	963.5	943.11	476.79
BHNFMJIF_01050	3225	1467.0	1410.64	455.09
BHNFMJIF_01051	234	1.5	1.01	4.50
BHNFMJIF_01052	156	3.5	2.10	13.98
BHNFMJIF_01053	255	22.0	17.08	69.70
BHNFMJIF_01054	1344	187.0	175.58	135.93
BHNFMJIF_01055	1146	170.0	146.79	133.27
BHNFMJIF_01056	2244	488.0	475.16	220.31
BHNFMJIF_01057	1893	146.0	141.48	77.76
BHNFMJIF_01058	372	192.5	159.71	446.68
BHNFMJIF_01059	867	217.0	207.70	249.25
BHNFMJIF_01060	2142	189.0	176.59	85.78
BHNFMJIF_01061	1428	97.5	95.74	69.75
BHNFMJIF_01062	708	46.0	43.71	64.23
BHNFMJIF_01063	532	54.5	33.25	65.03
BHNFMJIF_01064	313	41.0	33.71	112.07
BHNFMJIF_01065	795	127.5	118.79	155.46
BHNFMJIF_01066	495	309.5	89.43	187.98
BHNFMJIF_01067	477	910.0	859.22	1874.13
BHNFMJIF_01068	1386	77.5	75.38	56.59
BHNFMJIF_01069	447	78.5	70.10	163.17
BHNFMJIF_01070	126	35.5	13.41	110.76
